NER_T,DUR_T,SE_T,MM_T,NER_mean,DUR_mean,person_years,policy
0.5803205415089944,17.421425965736727,0.7996775775183028,0.5208708095507872,0.3349597543575805,5.541873908603111,60585.4546282399,Baseline
0.515663543167676,7.734752840722421,0.577962719438521,0.3862521818781282,0.3323419404945901,3.566868533563221,62861.40848867803,Baseline
0.35453970132233026,3.1755559223112355,0.4166145620248342,0.3137214409538281,0.2516232681548043,1.851003853563073,46899.295991565035,Baseline
0.5924524216454067,13.127984552467113,0.5676240204233309,0.43791277142047036,0.4002599295862808,6.001727168267598,63459.48290764638,Baseline
0.5246431197160627,10.17672600740388,0.5957787076213169,0.4351528303799907,0.3271759276756454,4.416610270049198,46936.42334658049,Baseline
0.6957773831208143,32.91707505922085,0.6946523491437496,0.5113431362113938,0.4463013624737298,11.812300142389294,61551.93472590945,Baseline
0.7659552273252507,48.19253673735322,0.709266520320547,0.5468348315684779,0.504050129220529,16.116140716733636,95512.32663497081,Baseline
0.3737382612892089,4.824977054115988,0.5401569793091403,0.40209358852477034,0.24907406962261064,2.4523628563518645,33410.8676645848,Baseline
0.614498838821141,17.0436872822118,0.6207459676054113,0.45927685636038573,0.39886384248016143,7.2763967368148,53519.22859267587,Baseline
0.3212843804367976,3.004274525794726,0.33004892612432823,0.3633362555290367,0.22101882012401042,1.6350723498933093,42301.282586054884,Baseline
0.6970929366714445,27.007540017670745,0.7652879266564825,0.5184391114713274,0.4290139439759749,9.199691759905143,92749.24670052915,Baseline
0.7613549406051263,45.845514676919514,0.8045553100763604,0.5429085577830065,0.4772380351573264,14.998741138738492,93401.13610198002,Baseline
0.5636988556430041,11.864446365466705,0.6531407078704139,0.4345185975832301,0.35435072072246276,4.995818882084372,55287.238952863714,Baseline
0.6856495232221484,29.204510560077836,0.6632362659304624,0.5271334880353834,0.45838243748579033,10.938796752347079,71863.41851680707,Baseline
0.6329233112202263,15.868812311422658,0.6120907026299448,0.4259535603014429,0.42407301773993106,7.063398430828366,64974.429402530244,Baseline
0.680614574113904,25.934478020139327,0.6597933724234163,0.4976559999461903,0.4330414950203241,9.517245784130571,70673.38822277021,Baseline
0.4883875450607935,5.748943302860523,0.4464333487131477,0.3297919647818872,0.34735726315022164,3.2494789826100603,67031.73873036346,Baseline
0.5904238386507589,15.22252184220708,0.5693394853521212,0.49542669657857585,0.405550508467127,6.680083877732018,64741.39460379329,Baseline
